XCoord,YCoord,ID500M
4493250.00000000,3605750.00000000,500mE44930N36055
4493750.00000000,3605750.00000000,500mE44935N36055
4494250.00000000,3605750.00000000,500mE44940N36055
4494750.00000000,3605750.00000000,500mE44945N36055
4495250.00000000,3605750.00000000,500mE44950N36055
4495750.00000000,3605750.00000000,500mE44955N36055
4496250.00000000,3605750.00000000,500mE44960N36055
4496750.00000000,3605750.00000000,500mE44965N36055
4497250.00000000,3605750.00000000,500mE44970N36055
4497750.00000000,3605750.00000000,500mE44975N36055
4498250.00000000,3605750.00000000,500mE44980N36055
4498750.00000000,3605750.00000000,500mE44985N36055
4499250.00000000,3605750.00000000,500mE44990N36055
4499750.00000000,3605750.00000000,500mE44995N36055
4500250.00000000,3605750.00000000,500mE45000N36055
4500750.00000000,3605750.00000000,500mE45005N36055
4501250.00000000,3605750.00000000,500mE45010N36055
4501750.00000000,3605750.00000000,500mE45015N36055
4502250.00000000,3605750.00000000,500mE45020N36055
4502750.00000000,3605750.00000000,500mE45025N36055
4503250.00000000,3605750.00000000,500mE45030N36055
4503750.00000000,3605750.00000000,500mE45035N36055
4504250.00000000,3605750.00000000,500mE45040N36055
4504750.00000000,3605750.00000000,500mE45045N36055
4505250.00000000,3605750.00000000,500mE45050N36055
4505750.00000000,3605750.00000000,500mE45055N36055
4506250.00000000,3605750.00000000,500mE45060N36055
4506750.00000000,3605750.00000000,500mE45065N36055
4507250.00000000,3605750.00000000,500mE45070N36055
4507750.00000000,3605750.00000000,500mE45075N36055
4508250.00000000,3605750.00000000,500mE45080N36055
4508750.00000000,3605750.00000000,500mE45085N36055
4509250.00000000,3605750.00000000,500mE45090N36055
4509750.00000000,3605750.00000000,500mE45095N36055
4510250.00000000,3605750.00000000,500mE45100N36055
4510750.00000000,3605750.00000000,500mE45105N36055
4511250.00000000,3605750.00000000,500mE45110N36055
4511750.00000000,3605750.00000000,500mE45115N36055
4512250.00000000,3605750.00000000,500mE45120N36055
4512750.00000000,3605750.00000000,500mE45125N36055
4513250.00000000,3605750.00000000,500mE45130N36055
4513750.00000000,3605750.00000000,500mE45135N36055
4514250.00000000,3605750.00000000,500mE45140N36055
4458750.00000000,3606250.00000000,500mE44585N36060
4459250.00000000,3606250.00000000,500mE44590N36060
4459750.00000000,3606250.00000000,500mE44595N36060
4460250.00000000,3606250.00000000,500mE44600N36060
4460750.00000000,3606250.00000000,500mE44605N36060
4461250.00000000,3606250.00000000,500mE44610N36060
4461750.00000000,3606250.00000000,500mE44615N36060
4462250.00000000,3606250.00000000,500mE44620N36060
4462750.00000000,3606250.00000000,500mE44625N36060
4463250.00000000,3606250.00000000,500mE44630N36060
4463750.00000000,3606250.00000000,500mE44635N36060
4464250.00000000,3606250.00000000,500mE44640N36060
4464750.00000000,3606250.00000000,500mE44645N36060
4465250.00000000,3606250.00000000,500mE44650N36060
4465750.00000000,3606250.00000000,500mE44655N36060
4466250.00000000,3606250.00000000,500mE44660N36060
4466750.00000000,3606250.00000000,500mE44665N36060
4467250.00000000,3606250.00000000,500mE44670N36060
4467750.00000000,3606250.00000000,500mE44675N36060
4468250.00000000,3606250.00000000,500mE44680N36060
4468750.00000000,3606250.00000000,500mE44685N36060
4469250.00000000,3606250.00000000,500mE44690N36060
4469750.00000000,3606250.00000000,500mE44695N36060
4470250.00000000,3606250.00000000,500mE44700N36060
4470750.00000000,3606250.00000000,500mE44705N36060
4471250.00000000,3606250.00000000,500mE44710N36060
4471750.00000000,3606250.00000000,500mE44715N36060
4472250.00000000,3606250.00000000,500mE44720N36060
4472750.00000000,3606250.00000000,500mE44725N36060
4473250.00000000,3606250.00000000,500mE44730N36060
4473750.00000000,3606250.00000000,500mE44735N36060
4474250.00000000,3606250.00000000,500mE44740N36060
4474750.00000000,3606250.00000000,500mE44745N36060
4475250.00000000,3606250.00000000,500mE44750N36060
4475750.00000000,3606250.00000000,500mE44755N36060
4476250.00000000,3606250.00000000,500mE44760N36060
4476750.00000000,3606250.00000000,500mE44765N36060
4477250.00000000,3606250.00000000,500mE44770N36060
4477750.00000000,3606250.00000000,500mE44775N36060
4478250.00000000,3606250.00000000,500mE44780N36060
4478750.00000000,3606250.00000000,500mE44785N36060
4479250.00000000,3606250.00000000,500mE44790N36060
4479750.00000000,3606250.00000000,500mE44795N36060
4480250.00000000,3606250.00000000,500mE44800N36060
4480750.00000000,3606250.00000000,500mE44805N36060
4481250.00000000,3606250.00000000,500mE44810N36060
4481750.00000000,3606250.00000000,500mE44815N36060
4482250.00000000,3606250.00000000,500mE44820N36060
4482750.00000000,3606250.00000000,500mE44825N36060
4483250.00000000,3606250.00000000,500mE44830N36060
4483750.00000000,3606250.00000000,500mE44835N36060
4484250.00000000,3606250.00000000,500mE44840N36060
4484750.00000000,3606250.00000000,500mE44845N36060
4485250.00000000,3606250.00000000,500mE44850N36060
4485750.00000000,3606250.00000000,500mE44855N36060
4486250.00000000,3606250.00000000,500mE44860N36060
4486750.00000000,3606250.00000000,500mE44865N36060
4487250.00000000,3606250.00000000,500mE44870N36060
4487750.00000000,3606250.00000000,500mE44875N36060
4488250.00000000,3606250.00000000,500mE44880N36060
4488750.00000000,3606250.00000000,500mE44885N36060
4489250.00000000,3606250.00000000,500mE44890N36060
4489750.00000000,3606250.00000000,500mE44895N36060
4490250.00000000,3606250.00000000,500mE44900N36060
4490750.00000000,3606250.00000000,500mE44905N36060
4491250.00000000,3606250.00000000,500mE44910N36060
4491750.00000000,3606250.00000000,500mE44915N36060
4492250.00000000,3606250.00000000,500mE44920N36060
4492750.00000000,3606250.00000000,500mE44925N36060
4493250.00000000,3606250.00000000,500mE44930N36060
4493750.00000000,3606250.00000000,500mE44935N36060
4494250.00000000,3606250.00000000,500mE44940N36060
4494750.00000000,3606250.00000000,500mE44945N36060
4495250.00000000,3606250.00000000,500mE44950N36060
4495750.00000000,3606250.00000000,500mE44955N36060
4496250.00000000,3606250.00000000,500mE44960N36060
4496750.00000000,3606250.00000000,500mE44965N36060
4497250.00000000,3606250.00000000,500mE44970N36060
4497750.00000000,3606250.00000000,500mE44975N36060
4498250.00000000,3606250.00000000,500mE44980N36060
4498750.00000000,3606250.00000000,500mE44985N36060
4499250.00000000,3606250.00000000,500mE44990N36060
4499750.00000000,3606250.00000000,500mE44995N36060
4500250.00000000,3606250.00000000,500mE45000N36060
4500750.00000000,3606250.00000000,500mE45005N36060
4501250.00000000,3606250.00000000,500mE45010N36060
4501750.00000000,3606250.00000000,500mE45015N36060
4502250.00000000,3606250.00000000,500mE45020N36060
4502750.00000000,3606250.00000000,500mE45025N36060
4503250.00000000,3606250.00000000,500mE45030N36060
4503750.00000000,3606250.00000000,500mE45035N36060
4504250.00000000,3606250.00000000,500mE45040N36060
4504750.00000000,3606250.00000000,500mE45045N36060
4505250.00000000,3606250.00000000,500mE45050N36060
4505750.00000000,3606250.00000000,500mE45055N36060
4506250.00000000,3606250.00000000,500mE45060N36060
4506750.00000000,3606250.00000000,500mE45065N36060
4507250.00000000,3606250.00000000,500mE45070N36060
4507750.00000000,3606250.00000000,500mE45075N36060
4508250.00000000,3606250.00000000,500mE45080N36060
4508750.00000000,3606250.00000000,500mE45085N36060
4509250.00000000,3606250.00000000,500mE45090N36060
4509750.00000000,3606250.00000000,500mE45095N36060
4510250.00000000,3606250.00000000,500mE45100N36060
4510750.00000000,3606250.00000000,500mE45105N36060
4511250.00000000,3606250.00000000,500mE45110N36060
4511750.00000000,3606250.00000000,500mE45115N36060
4512250.00000000,3606250.00000000,500mE45120N36060
4512750.00000000,3606250.00000000,500mE45125N36060
4513250.00000000,3606250.00000000,500mE45130N36060
4513750.00000000,3606250.00000000,500mE45135N36060
4514250.00000000,3606250.00000000,500mE45140N36060
4458750.00000000,3606750.00000000,500mE44585N36065
4459250.00000000,3606750.00000000,500mE44590N36065
4459750.00000000,3606750.00000000,500mE44595N36065
4460250.00000000,3606750.00000000,500mE44600N36065
4460750.00000000,3606750.00000000,500mE44605N36065
4461250.00000000,3606750.00000000,500mE44610N36065
4461750.00000000,3606750.00000000,500mE44615N36065
4462250.00000000,3606750.00000000,500mE44620N36065
4462750.00000000,3606750.00000000,500mE44625N36065
4463250.00000000,3606750.00000000,500mE44630N36065
4463750.00000000,3606750.00000000,500mE44635N36065
4464250.00000000,3606750.00000000,500mE44640N36065
4464750.00000000,3606750.00000000,500mE44645N36065
4465250.00000000,3606750.00000000,500mE44650N36065
4465750.00000000,3606750.00000000,500mE44655N36065
4466250.00000000,3606750.00000000,500mE44660N36065
4466750.00000000,3606750.00000000,500mE44665N36065
4467250.00000000,3606750.00000000,500mE44670N36065
4467750.00000000,3606750.00000000,500mE44675N36065
4468250.00000000,3606750.00000000,500mE44680N36065
4468750.00000000,3606750.00000000,500mE44685N36065
4469250.00000000,3606750.00000000,500mE44690N36065
4469750.00000000,3606750.00000000,500mE44695N36065
4470250.00000000,3606750.00000000,500mE44700N36065
4470750.00000000,3606750.00000000,500mE44705N36065
4471250.00000000,3606750.00000000,500mE44710N36065
4471750.00000000,3606750.00000000,500mE44715N36065
4472250.00000000,3606750.00000000,500mE44720N36065
4472750.00000000,3606750.00000000,500mE44725N36065
4473250.00000000,3606750.00000000,500mE44730N36065
4473750.00000000,3606750.00000000,500mE44735N36065
4474250.00000000,3606750.00000000,500mE44740N36065
4474750.00000000,3606750.00000000,500mE44745N36065
4475250.00000000,3606750.00000000,500mE44750N36065
4475750.00000000,3606750.00000000,500mE44755N36065
4476250.00000000,3606750.00000000,500mE44760N36065
4476750.00000000,3606750.00000000,500mE44765N36065
4477250.00000000,3606750.00000000,500mE44770N36065
4477750.00000000,3606750.00000000,500mE44775N36065
4478250.00000000,3606750.00000000,500mE44780N36065
4478750.00000000,3606750.00000000,500mE44785N36065
4479250.00000000,3606750.00000000,500mE44790N36065
4479750.00000000,3606750.00000000,500mE44795N36065
4480250.00000000,3606750.00000000,500mE44800N36065
4480750.00000000,3606750.00000000,500mE44805N36065
4481250.00000000,3606750.00000000,500mE44810N36065
4481750.00000000,3606750.00000000,500mE44815N36065
4482250.00000000,3606750.00000000,500mE44820N36065
4482750.00000000,3606750.00000000,500mE44825N36065
4483250.00000000,3606750.00000000,500mE44830N36065
4483750.00000000,3606750.00000000,500mE44835N36065
4484250.00000000,3606750.00000000,500mE44840N36065
4484750.00000000,3606750.00000000,500mE44845N36065
4485250.00000000,3606750.00000000,500mE44850N36065
4485750.00000000,3606750.00000000,500mE44855N36065
4486250.00000000,3606750.00000000,500mE44860N36065
4486750.00000000,3606750.00000000,500mE44865N36065
4487250.00000000,3606750.00000000,500mE44870N36065
4487750.00000000,3606750.00000000,500mE44875N36065
4488250.00000000,3606750.00000000,500mE44880N36065
4488750.00000000,3606750.00000000,500mE44885N36065
4489250.00000000,3606750.00000000,500mE44890N36065
4489750.00000000,3606750.00000000,500mE44895N36065
4490250.00000000,3606750.00000000,500mE44900N36065
4490750.00000000,3606750.00000000,500mE44905N36065
4491250.00000000,3606750.00000000,500mE44910N36065
4491750.00000000,3606750.00000000,500mE44915N36065
4492250.00000000,3606750.00000000,500mE44920N36065
4492750.00000000,3606750.00000000,500mE44925N36065
4493250.00000000,3606750.00000000,500mE44930N36065
4493750.00000000,3606750.00000000,500mE44935N36065
4494250.00000000,3606750.00000000,500mE44940N36065
4494750.00000000,3606750.00000000,500mE44945N36065
4495250.00000000,3606750.00000000,500mE44950N36065
4495750.00000000,3606750.00000000,500mE44955N36065
4496250.00000000,3606750.00000000,500mE44960N36065
4496750.00000000,3606750.00000000,500mE44965N36065
4497250.00000000,3606750.00000000,500mE44970N36065
4497750.00000000,3606750.00000000,500mE44975N36065
4498250.00000000,3606750.00000000,500mE44980N36065
4498750.00000000,3606750.00000000,500mE44985N36065
4499250.00000000,3606750.00000000,500mE44990N36065
4499750.00000000,3606750.00000000,500mE44995N36065
4500250.00000000,3606750.00000000,500mE45000N36065
4500750.00000000,3606750.00000000,500mE45005N36065
4501250.00000000,3606750.00000000,500mE45010N36065
4501750.00000000,3606750.00000000,500mE45015N36065
4502250.00000000,3606750.00000000,500mE45020N36065
4502750.00000000,3606750.00000000,500mE45025N36065
4503250.00000000,3606750.00000000,500mE45030N36065
4503750.00000000,3606750.00000000,500mE45035N36065
4504250.00000000,3606750.00000000,500mE45040N36065
4504750.00000000,3606750.00000000,500mE45045N36065
4505250.00000000,3606750.00000000,500mE45050N36065
4505750.00000000,3606750.00000000,500mE45055N36065
4506250.00000000,3606750.00000000,500mE45060N36065
4506750.00000000,3606750.00000000,500mE45065N36065
4507250.00000000,3606750.00000000,500mE45070N36065
4507750.00000000,3606750.00000000,500mE45075N36065
4508250.00000000,3606750.00000000,500mE45080N36065
4508750.00000000,3606750.00000000,500mE45085N36065
4509250.00000000,3606750.00000000,500mE45090N36065
4509750.00000000,3606750.00000000,500mE45095N36065
4510250.00000000,3606750.00000000,500mE45100N36065
4510750.00000000,3606750.00000000,500mE45105N36065
4511250.00000000,3606750.00000000,500mE45110N36065
4511750.00000000,3606750.00000000,500mE45115N36065
4512250.00000000,3606750.00000000,500mE45120N36065
4512750.00000000,3606750.00000000,500mE45125N36065
4513250.00000000,3606750.00000000,500mE45130N36065
4513750.00000000,3606750.00000000,500mE45135N36065
4514250.00000000,3606750.00000000,500mE45140N36065
4458750.00000000,3607250.00000000,500mE44585N36070
4459250.00000000,3607250.00000000,500mE44590N36070
4459750.00000000,3607250.00000000,500mE44595N36070
4460250.00000000,3607250.00000000,500mE44600N36070
4460750.00000000,3607250.00000000,500mE44605N36070
4461250.00000000,3607250.00000000,500mE44610N36070
4461750.00000000,3607250.00000000,500mE44615N36070
4462250.00000000,3607250.00000000,500mE44620N36070
4462750.00000000,3607250.00000000,500mE44625N36070
4463250.00000000,3607250.00000000,500mE44630N36070
4463750.00000000,3607250.00000000,500mE44635N36070
4464250.00000000,3607250.00000000,500mE44640N36070
4464750.00000000,3607250.00000000,500mE44645N36070
4465250.00000000,3607250.00000000,500mE44650N36070
4465750.00000000,3607250.00000000,500mE44655N36070
4466250.00000000,3607250.00000000,500mE44660N36070
4466750.00000000,3607250.00000000,500mE44665N36070
4467250.00000000,3607250.00000000,500mE44670N36070
4467750.00000000,3607250.00000000,500mE44675N36070
4468250.00000000,3607250.00000000,500mE44680N36070
4468750.00000000,3607250.00000000,500mE44685N36070
4469250.00000000,3607250.00000000,500mE44690N36070
4469750.00000000,3607250.00000000,500mE44695N36070
4470250.00000000,3607250.00000000,500mE44700N36070
4470750.00000000,3607250.00000000,500mE44705N36070
4471250.00000000,3607250.00000000,500mE44710N36070
4471750.00000000,3607250.00000000,500mE44715N36070
4472250.00000000,3607250.00000000,500mE44720N36070
4472750.00000000,3607250.00000000,500mE44725N36070
4473250.00000000,3607250.00000000,500mE44730N36070
4473750.00000000,3607250.00000000,500mE44735N36070
4474250.00000000,3607250.00000000,500mE44740N36070
4474750.00000000,3607250.00000000,500mE44745N36070
4475250.00000000,3607250.00000000,500mE44750N36070
4475750.00000000,3607250.00000000,500mE44755N36070
4476250.00000000,3607250.00000000,500mE44760N36070
4476750.00000000,3607250.00000000,500mE44765N36070
4477250.00000000,3607250.00000000,500mE44770N36070
4477750.00000000,3607250.00000000,500mE44775N36070
4478250.00000000,3607250.00000000,500mE44780N36070
4478750.00000000,3607250.00000000,500mE44785N36070
4479250.00000000,3607250.00000000,500mE44790N36070
4479750.00000000,3607250.00000000,500mE44795N36070
4480250.00000000,3607250.00000000,500mE44800N36070
4480750.00000000,3607250.00000000,500mE44805N36070
4481250.00000000,3607250.00000000,500mE44810N36070
4481750.00000000,3607250.00000000,500mE44815N36070
4482250.00000000,3607250.00000000,500mE44820N36070
4482750.00000000,3607250.00000000,500mE44825N36070
4483250.00000000,3607250.00000000,500mE44830N36070
4483750.00000000,3607250.00000000,500mE44835N36070
4484250.00000000,3607250.00000000,500mE44840N36070
4484750.00000000,3607250.00000000,500mE44845N36070
4485250.00000000,3607250.00000000,500mE44850N36070
4485750.00000000,3607250.00000000,500mE44855N36070
4486250.00000000,3607250.00000000,500mE44860N36070
4486750.00000000,3607250.00000000,500mE44865N36070
4487250.00000000,3607250.00000000,500mE44870N36070
4487750.00000000,3607250.00000000,500mE44875N36070
4488250.00000000,3607250.00000000,500mE44880N36070
4488750.00000000,3607250.00000000,500mE44885N36070
4489250.00000000,3607250.00000000,500mE44890N36070
4489750.00000000,3607250.00000000,500mE44895N36070
4490250.00000000,3607250.00000000,500mE44900N36070
4490750.00000000,3607250.00000000,500mE44905N36070
4491250.00000000,3607250.00000000,500mE44910N36070
4491750.00000000,3607250.00000000,500mE44915N36070
4492250.00000000,3607250.00000000,500mE44920N36070
4492750.00000000,3607250.00000000,500mE44925N36070
4493250.00000000,3607250.00000000,500mE44930N36070
4493750.00000000,3607250.00000000,500mE44935N36070
4494250.00000000,3607250.00000000,500mE44940N36070
4494750.00000000,3607250.00000000,500mE44945N36070
4495250.00000000,3607250.00000000,500mE44950N36070
4495750.00000000,3607250.00000000,500mE44955N36070
4496250.00000000,3607250.00000000,500mE44960N36070
4496750.00000000,3607250.00000000,500mE44965N36070
4497250.00000000,3607250.00000000,500mE44970N36070
4497750.00000000,3607250.00000000,500mE44975N36070
4498250.00000000,3607250.00000000,500mE44980N36070
4498750.00000000,3607250.00000000,500mE44985N36070
4499250.00000000,3607250.00000000,500mE44990N36070
4499750.00000000,3607250.00000000,500mE44995N36070
4500250.00000000,3607250.00000000,500mE45000N36070
4500750.00000000,3607250.00000000,500mE45005N36070
4501250.00000000,3607250.00000000,500mE45010N36070
4501750.00000000,3607250.00000000,500mE45015N36070
4502250.00000000,3607250.00000000,500mE45020N36070
4502750.00000000,3607250.00000000,500mE45025N36070
4503250.00000000,3607250.00000000,500mE45030N36070
4503750.00000000,3607250.00000000,500mE45035N36070
4504250.00000000,3607250.00000000,500mE45040N36070
4504750.00000000,3607250.00000000,500mE45045N36070
4505250.00000000,3607250.00000000,500mE45050N36070
4505750.00000000,3607250.00000000,500mE45055N36070
4506250.00000000,3607250.00000000,500mE45060N36070
4506750.00000000,3607250.00000000,500mE45065N36070
4507250.00000000,3607250.00000000,500mE45070N36070
4507750.00000000,3607250.00000000,500mE45075N36070
4508250.00000000,3607250.00000000,500mE45080N36070
4508750.00000000,3607250.00000000,500mE45085N36070
4509250.00000000,3607250.00000000,500mE45090N36070
4509750.00000000,3607250.00000000,500mE45095N36070
4510250.00000000,3607250.00000000,500mE45100N36070
4510750.00000000,3607250.00000000,500mE45105N36070
4511250.00000000,3607250.00000000,500mE45110N36070
4511750.00000000,3607250.00000000,500mE45115N36070
4512250.00000000,3607250.00000000,500mE45120N36070
4512750.00000000,3607250.00000000,500mE45125N36070
4513250.00000000,3607250.00000000,500mE45130N36070
4513750.00000000,3607250.00000000,500mE45135N36070
4514250.00000000,3607250.00000000,500mE45140N36070
4458750.00000000,3607750.00000000,500mE44585N36075
4459250.00000000,3607750.00000000,500mE44590N36075
4459750.00000000,3607750.00000000,500mE44595N36075
4460250.00000000,3607750.00000000,500mE44600N36075
4460750.00000000,3607750.00000000,500mE44605N36075
4461250.00000000,3607750.00000000,500mE44610N36075
4461750.00000000,3607750.00000000,500mE44615N36075
4462250.00000000,3607750.00000000,500mE44620N36075
4462750.00000000,3607750.00000000,500mE44625N36075
4463250.00000000,3607750.00000000,500mE44630N36075
4463750.00000000,3607750.00000000,500mE44635N36075
4464250.00000000,3607750.00000000,500mE44640N36075
4464750.00000000,3607750.00000000,500mE44645N36075
4465250.00000000,3607750.00000000,500mE44650N36075
4465750.00000000,3607750.00000000,500mE44655N36075
4466250.00000000,3607750.00000000,500mE44660N36075
4466750.00000000,3607750.00000000,500mE44665N36075
4467250.00000000,3607750.00000000,500mE44670N36075
4467750.00000000,3607750.00000000,500mE44675N36075
4468250.00000000,3607750.00000000,500mE44680N36075
4468750.00000000,3607750.00000000,500mE44685N36075
4469250.00000000,3607750.00000000,500mE44690N36075
4469750.00000000,3607750.00000000,500mE44695N36075
4470250.00000000,3607750.00000000,500mE44700N36075
4470750.00000000,3607750.00000000,500mE44705N36075
4471250.00000000,3607750.00000000,500mE44710N36075
4471750.00000000,3607750.00000000,500mE44715N36075
4472250.00000000,3607750.00000000,500mE44720N36075
4472750.00000000,3607750.00000000,500mE44725N36075
4473250.00000000,3607750.00000000,500mE44730N36075
4473750.00000000,3607750.00000000,500mE44735N36075
4474250.00000000,3607750.00000000,500mE44740N36075
4474750.00000000,3607750.00000000,500mE44745N36075
4475250.00000000,3607750.00000000,500mE44750N36075
4475750.00000000,3607750.00000000,500mE44755N36075
4476250.00000000,3607750.00000000,500mE44760N36075
4476750.00000000,3607750.00000000,500mE44765N36075
4477250.00000000,3607750.00000000,500mE44770N36075
4477750.00000000,3607750.00000000,500mE44775N36075
4478250.00000000,3607750.00000000,500mE44780N36075
4478750.00000000,3607750.00000000,500mE44785N36075
4479250.00000000,3607750.00000000,500mE44790N36075
4479750.00000000,3607750.00000000,500mE44795N36075
4480250.00000000,3607750.00000000,500mE44800N36075
4480750.00000000,3607750.00000000,500mE44805N36075
4481250.00000000,3607750.00000000,500mE44810N36075
4481750.00000000,3607750.00000000,500mE44815N36075
4482250.00000000,3607750.00000000,500mE44820N36075
4482750.00000000,3607750.00000000,500mE44825N36075
4483250.00000000,3607750.00000000,500mE44830N36075
4483750.00000000,3607750.00000000,500mE44835N36075
4484250.00000000,3607750.00000000,500mE44840N36075
4484750.00000000,3607750.00000000,500mE44845N36075
4485250.00000000,3607750.00000000,500mE44850N36075
4485750.00000000,3607750.00000000,500mE44855N36075
4486250.00000000,3607750.00000000,500mE44860N36075
4486750.00000000,3607750.00000000,500mE44865N36075
4487250.00000000,3607750.00000000,500mE44870N36075
4487750.00000000,3607750.00000000,500mE44875N36075
4488250.00000000,3607750.00000000,500mE44880N36075
4488750.00000000,3607750.00000000,500mE44885N36075
4489250.00000000,3607750.00000000,500mE44890N36075
4489750.00000000,3607750.00000000,500mE44895N36075
4490250.00000000,3607750.00000000,500mE44900N36075
4490750.00000000,3607750.00000000,500mE44905N36075
4491250.00000000,3607750.00000000,500mE44910N36075
4491750.00000000,3607750.00000000,500mE44915N36075
4492250.00000000,3607750.00000000,500mE44920N36075
4492750.00000000,3607750.00000000,500mE44925N36075
4493250.00000000,3607750.00000000,500mE44930N36075
4493750.00000000,3607750.00000000,500mE44935N36075
4494250.00000000,3607750.00000000,500mE44940N36075
4494750.00000000,3607750.00000000,500mE44945N36075
4495250.00000000,3607750.00000000,500mE44950N36075
4495750.00000000,3607750.00000000,500mE44955N36075
4496250.00000000,3607750.00000000,500mE44960N36075
4496750.00000000,3607750.00000000,500mE44965N36075
4497250.00000000,3607750.00000000,500mE44970N36075
4497750.00000000,3607750.00000000,500mE44975N36075
4498250.00000000,3607750.00000000,500mE44980N36075
4498750.00000000,3607750.00000000,500mE44985N36075
4499250.00000000,3607750.00000000,500mE44990N36075
4499750.00000000,3607750.00000000,500mE44995N36075
4500250.00000000,3607750.00000000,500mE45000N36075
4500750.00000000,3607750.00000000,500mE45005N36075
4501250.00000000,3607750.00000000,500mE45010N36075
4501750.00000000,3607750.00000000,500mE45015N36075
4502250.00000000,3607750.00000000,500mE45020N36075
4502750.00000000,3607750.00000000,500mE45025N36075
4503250.00000000,3607750.00000000,500mE45030N36075
4503750.00000000,3607750.00000000,500mE45035N36075
4504250.00000000,3607750.00000000,500mE45040N36075
4504750.00000000,3607750.00000000,500mE45045N36075
4505250.00000000,3607750.00000000,500mE45050N36075
4505750.00000000,3607750.00000000,500mE45055N36075
4506250.00000000,3607750.00000000,500mE45060N36075
4506750.00000000,3607750.00000000,500mE45065N36075
4507250.00000000,3607750.00000000,500mE45070N36075
4507750.00000000,3607750.00000000,500mE45075N36075
4508250.00000000,3607750.00000000,500mE45080N36075
4508750.00000000,3607750.00000000,500mE45085N36075
4509250.00000000,3607750.00000000,500mE45090N36075
4509750.00000000,3607750.00000000,500mE45095N36075
4510250.00000000,3607750.00000000,500mE45100N36075
4510750.00000000,3607750.00000000,500mE45105N36075
4511250.00000000,3607750.00000000,500mE45110N36075
4511750.00000000,3607750.00000000,500mE45115N36075
4512250.00000000,3607750.00000000,500mE45120N36075
4512750.00000000,3607750.00000000,500mE45125N36075
4513250.00000000,3607750.00000000,500mE45130N36075
4513750.00000000,3607750.00000000,500mE45135N36075
4514250.00000000,3607750.00000000,500mE45140N36075
4458750.00000000,3608250.00000000,500mE44585N36080
4459250.00000000,3608250.00000000,500mE44590N36080
4459750.00000000,3608250.00000000,500mE44595N36080
4460250.00000000,3608250.00000000,500mE44600N36080
4460750.00000000,3608250.00000000,500mE44605N36080
4461250.00000000,3608250.00000000,500mE44610N36080
4461750.00000000,3608250.00000000,500mE44615N36080
4462250.00000000,3608250.00000000,500mE44620N36080
4462750.00000000,3608250.00000000,500mE44625N36080
4463250.00000000,3608250.00000000,500mE44630N36080
4463750.00000000,3608250.00000000,500mE44635N36080
4464250.00000000,3608250.00000000,500mE44640N36080
4464750.00000000,3608250.00000000,500mE44645N36080
4465250.00000000,3608250.00000000,500mE44650N36080
4465750.00000000,3608250.00000000,500mE44655N36080
4466250.00000000,3608250.00000000,500mE44660N36080
4466750.00000000,3608250.00000000,500mE44665N36080
4467250.00000000,3608250.00000000,500mE44670N36080
4467750.00000000,3608250.00000000,500mE44675N36080
4468250.00000000,3608250.00000000,500mE44680N36080
4468750.00000000,3608250.00000000,500mE44685N36080
4469250.00000000,3608250.00000000,500mE44690N36080
4469750.00000000,3608250.00000000,500mE44695N36080
4470250.00000000,3608250.00000000,500mE44700N36080
4470750.00000000,3608250.00000000,500mE44705N36080
4471250.00000000,3608250.00000000,500mE44710N36080
4471750.00000000,3608250.00000000,500mE44715N36080
4472250.00000000,3608250.00000000,500mE44720N36080
4472750.00000000,3608250.00000000,500mE44725N36080
4473250.00000000,3608250.00000000,500mE44730N36080
4473750.00000000,3608250.00000000,500mE44735N36080
4474250.00000000,3608250.00000000,500mE44740N36080
4474750.00000000,3608250.00000000,500mE44745N36080
4475250.00000000,3608250.00000000,500mE44750N36080
4475750.00000000,3608250.00000000,500mE44755N36080
4476250.00000000,3608250.00000000,500mE44760N36080
4476750.00000000,3608250.00000000,500mE44765N36080
4477250.00000000,3608250.00000000,500mE44770N36080
4477750.00000000,3608250.00000000,500mE44775N36080
4478250.00000000,3608250.00000000,500mE44780N36080
4478750.00000000,3608250.00000000,500mE44785N36080
4479250.00000000,3608250.00000000,500mE44790N36080
4479750.00000000,3608250.00000000,500mE44795N36080
4480250.00000000,3608250.00000000,500mE44800N36080
4480750.00000000,3608250.00000000,500mE44805N36080
4481250.00000000,3608250.00000000,500mE44810N36080
4481750.00000000,3608250.00000000,500mE44815N36080
4482250.00000000,3608250.00000000,500mE44820N36080
4482750.00000000,3608250.00000000,500mE44825N36080
4483250.00000000,3608250.00000000,500mE44830N36080
4483750.00000000,3608250.00000000,500mE44835N36080
4484250.00000000,3608250.00000000,500mE44840N36080
4484750.00000000,3608250.00000000,500mE44845N36080
4485250.00000000,3608250.00000000,500mE44850N36080
4485750.00000000,3608250.00000000,500mE44855N36080
4486250.00000000,3608250.00000000,500mE44860N36080
4486750.00000000,3608250.00000000,500mE44865N36080
4487250.00000000,3608250.00000000,500mE44870N36080
4487750.00000000,3608250.00000000,500mE44875N36080
4488250.00000000,3608250.00000000,500mE44880N36080
4488750.00000000,3608250.00000000,500mE44885N36080
4489250.00000000,3608250.00000000,500mE44890N36080
4489750.00000000,3608250.00000000,500mE44895N36080
4490250.00000000,3608250.00000000,500mE44900N36080
4490750.00000000,3608250.00000000,500mE44905N36080
4491250.00000000,3608250.00000000,500mE44910N36080
4491750.00000000,3608250.00000000,500mE44915N36080
4492250.00000000,3608250.00000000,500mE44920N36080
